MEAN_RR,MEDIAN_RR,SDRR,RMSSD,condition,FID
648,617,102.8413235,11.13578134,no stress,648-617-102.8413235-11.13578134
760,716,169.4949798,19.98690449,time pressure,760-716-169.4949798-19.98690449
832,834,66.42755975,14.34313428,interruption,832-834-66.42755975-14.34313428
834,835,57.85269521,18.95867498,time pressure,834-835-57.85269521-18.95867498
788,791,48.4158906,10.97227998,interruption,788-791-48.4158906-10.97227998
786,791,77.0064501,14.52736551,no stress,786-791-77.0064501-14.52736551
682,580,222.2824823,7.595240986,no stress,682-580-222.2824823-7.595240986
831,782,255.4990419,20.04720835,no stress,831-782-255.4990419-20.04720835
793,790,50.28559411,12.07937156,no stress,793-790-50.28559411-12.07937156
763,777,92.47745862,13.38578499,no stress,763-777-92.47745862-13.38578499
711,713,32.75475111,9.224475932,no stress,711-713-32.75475111-9.224475932
820,757,263.0512713,17.93720219,interruption,820-757-263.0512713-17.93720219
806,812,107.8584421,13.77607289,interruption,806-812-107.8584421-13.77607289
779,785,51.07844147,7.32728422,no stress,779-785-51.07844147-7.32728422
605,572,127.5529247,18.63760531,no stress,605-572-127.5529247-18.63760531
754,745,144.6498006,13.73067743,interruption,754-745-144.6498006-13.73067743
747,729,163.6911081,16.62086516,interruption,747-729-163.6911081-16.62086516
1070,1070,142.4711269,23.11149433,interruption,1070-1070-142.4711269-23.11149433
938,919,121.1316673,16.16378922,no stress,938-919-121.1316673-16.16378922
772,773,66.43920563,11.05520285,no stress,772-773-66.43920563-11.05520285
797,793,63.75127728,14.67278141,interruption,797-793-63.75127728-14.67278141
1048,1026,170.2984938,17.48606065,interruption,1048-1026-170.2984938-17.48606065
1091,1123,305.5407699,18.63886275,time pressure,1091-1123-305.5407699-18.63886275
1001,1006,116.4630378,23.16649619,no stress,1001-1006-116.4630378-23.16649619
886,883,52.92578085,9.059165353,interruption,886-883-52.92578085-9.059165353
987,938,148.8781668,18.04326695,no stress,987-938-148.8781668-18.04326695
930,940,151.6149725,14.70030749,no stress,930-940-151.6149725-14.70030749
1128,1241,381.7111196,20.13184931,no stress,1128-1241-381.7111196-20.13184931
763,768,57.0050324,9.485724458,interruption,763-768-57.0050324-9.485724458
955,954,64.24995588,11.51780103,time pressure,955-954-64.24995588-11.51780103
906,851,192.2297437,13.87694874,no stress,906-851-192.2297437-13.87694874
759,749,132.2615984,10.82094408,interruption,759-749-132.2615984-10.82094408
862,858,70.54802898,15.26586873,no stress,862-858-70.54802898-15.26586873
1068,1062,302.2809353,17.17042721,no stress,1068-1062-302.2809353-17.17042721
796,800,67.08097726,13.21576793,no stress,796-800-67.08097726-13.21576793
991,983,179.0566272,22.19293862,interruption,991-983-179.0566272-22.19293862
908,906,81.40115608,11.7148345,no stress,908-906-81.40115608-11.7148345
729,731,39.39273767,9.94839665,no stress,729-731-39.39273767-9.94839665
903,910,79.05009974,17.01334448,interruption,903-910-79.05009974-17.01334448
836,838,66.65018264,14.51709647,interruption,836-838-66.65018264-14.51709647
640,636,66.92313638,9.039367193,no stress,640-636-66.92313638-9.039367193
947,954,68.05403987,12.12130157,time pressure,947-954-68.05403987-12.12130157
657,662,156.3063765,14.75116253,no stress,657-662-156.3063765-14.75116253
722,720,50.5537685,9.541607401,no stress,722-720-50.5537685-9.541607401
657,656,79.81450906,11.8271176,no stress,657-656-79.81450906-11.8271176
740,744,73.06276963,12.32741553,no stress,740-744-73.06276963-12.32741553
916,916,85.23104636,22.57361163,interruption,916-916-85.23104636-22.57361163
845,846,70.00805801,12.98125555,time pressure,845-846-70.00805801-12.98125555
953,953,56.31127514,12.16196485,no stress,953-953-56.31127514-12.16196485
732,730,63.37728966,9.53573848,no stress,732-730-63.37728966-9.53573848
1080,1086,105.2887906,20.76276256,interruption,1080-1086-105.2887906-20.76276256
787,784,62.76145562,14.68282591,interruption,787-784-62.76145562-14.68282591
665,660,47.3770758,9.017874384,no stress,665-660-47.3770758-9.017874384
887,887,71.51792233,10.20705797,time pressure,887-887-71.51792233-10.20705797
816,829,106.1643226,14.47282799,time pressure,816-829-106.1643226-14.47282799
861,866,63.23626604,14.27413542,no stress,861-866-63.23626604-14.27413542
818,817,52.02459976,17.77873081,no stress,818-817-52.02459976-17.77873081
836,839,63.56321109,12.26137084,time pressure,836-839-63.56321109-12.26137084
725,730,68.20879797,9.502076058,no stress,725-730-68.20879797-9.502076058
781,782,44.92107619,11.13747499,no stress,781-782-44.92107619-11.13747499
827,830,115.7412759,15.10223465,time pressure,827-830-115.7412759-15.10223465
772,774,72.28969307,14.38710194,no stress,772-774-72.28969307-14.38710194
747,756,85.05663278,10.32548711,no stress,747-756-85.05663278-10.32548711
1178,1256,409.2920568,19.39815066,time pressure,1178-1256-409.2920568-19.39815066
1019,1020,99.69166988,21.84823103,no stress,1019-1020-99.69166988-21.84823103
926,936,82.42608859,12.22752039,interruption,926-936-82.42608859-12.22752039
744,746,58.4229026,9.564134538,interruption,744-746-58.4229026-9.564134538
852,858,58.23138493,11.08051274,interruption,852-858-58.23138493-11.08051274
874,895,93.45020449,18.63531727,interruption,874-895-93.45020449-18.63531727
1030,922,315.4817058,17.66501635,no stress,1030-922-315.4817058-17.66501635
964,956,172.607768,17.05036451,time pressure,964-956-172.607768-17.05036451
769,780,85.51899746,11.71539061,no stress,769-780-85.51899746-11.71539061
849,854,172.3232843,15.8995446,no stress,849-854-172.3232843-15.8995446
1034,1028,95.20298661,21.91937001,interruption,1034-1028-95.20298661-21.91937001
910,835,320.0282333,17.27630404,interruption,910-835-320.0282333-17.27630404
900,900,79.89103596,10.24286889,time pressure,900-900-79.89103596-10.24286889
766,787,107.248317,13.86711745,no stress,766-787-107.248317-13.86711745
765,766,63.41853617,16.55554143,interruption,765-766-63.41853617-16.55554143
859,864,55.17990529,13.64059425,time pressure,859-864-55.17990529-13.64059425
910,920,80.1022704,18.07214067,interruption,910-920-80.1022704-18.07214067
570,565,48.0149775,9.004476475,time pressure,570-565-48.0149775-9.004476475
804,803,99.01601817,11.83522425,interruption,804-803-99.01601817-11.83522425
779,785,82.48846674,13.56287858,interruption,779-785-82.48846674-13.56287858
778,776,61.38076595,11.78658189,no stress,778-776-61.38076595-11.78658189
764,769,62.73642318,14.1018717,no stress,764-769-62.73642318-14.1018717
822,822,56.35924641,20.12368632,no stress,822-822-56.35924641-20.12368632
1149,1249,382.8987027,16.78998183,no stress,1149-1249-382.8987027-16.78998183
702,696,67.55554169,20.47004685,no stress,702-696-67.55554169-20.47004685
937,935,65.4288828,20.17829746,interruption,937-935-65.4288828-20.17829746
705,675,168.3336445,15.16601522,no stress,705-675-168.3336445-15.16601522
651,673,139.9967003,15.62547161,no stress,651-673-139.9967003-15.62547161
1020,1025,94.05404008,22.31282701,no stress,1020-1025-94.05404008-22.31282701
716,680,130.9869787,9.510100688,no stress,716-680-130.9869787-9.510100688
891,894,70.72880953,12.7691537,no stress,891-894-70.72880953-12.7691537
1092,1105,299.1457492,18.67276687,time pressure,1092-1105-299.1457492-18.67276687
814,813,54.78317886,13.07693353,interruption,814-813-54.78317886-13.07693353
887,893,77.31091994,13.12447065,no stress,887-893-77.31091994-13.12447065
820,826,81.92095991,13.61669816,interruption,820-826-81.92095991-13.61669816
697,692,67.06793312,20.11060494,no stress,697-692-67.06793312-20.11060494
1109,1135,399.1735627,17.74156554,time pressure,1109-1135-399.1735627-17.74156554
995,1010,127.7007214,22.8907019,interruption,995-1010-127.7007214-22.8907019
772,775,44.87230996,9.079955116,interruption,772-775-44.87230996-9.079955116
953,957,128.917699,20.14181624,no stress,953-957-128.917699-20.14181624
1131,1241,378.1875175,19.54536007,no stress,1131-1241-378.1875175-19.54536007
1010,882,364.3385581,15.66675505,interruption,1010-882-364.3385581-15.66675505
1132,1137,119.7044006,18.52038638,time pressure,1132-1137-119.7044006-18.52038638
856,779,233.8607714,16.09548926,interruption,856-779-233.8607714-16.09548926
708,698,79.92687071,18.8007058,interruption,708-698-79.92687071-18.8007058
1070,639,549.030605,10.9359834,no stress,1070-639-549.030605-10.9359834
861,864,60.95406863,14.25330122,no stress,861-864-60.95406863-14.25330122
867,869,97.61179749,14.58074121,no stress,867-869-97.61179749-14.58074121
812,819,81.89964394,11.22227879,no stress,812-819-81.89964394-11.22227879
1050,1064,80.856974,11.26451473,time pressure,1050-1064-80.856974-11.26451473
729,724,126.2044581,10.03764109,no stress,729-724-126.2044581-10.03764109
758,762,80.24049643,10.69525024,no stress,758-762-80.24049643-10.69525024
881,815,259.5384611,18.02781051,no stress,881-815-259.5384611-18.02781051
798,805,70.5680077,15.96876128,no stress,798-805-70.5680077-15.96876128
990,940,147.4317424,18.16195616,no stress,990-940-147.4317424-18.16195616
830,834,62.2029159,12.53393376,time pressure,830-834-62.2029159-12.53393376
959,957,54.58450861,12.12880465,no stress,959-957-54.58450861-12.12880465
988,1001,115.0784951,22.93140706,interruption,988-1001-115.0784951-22.93140706
816,815,57.67649219,20.92484117,no stress,816-815-57.67649219-20.92484117
680,662,81.88184869,18.3009524,no stress,680-662-81.88184869-18.3009524
786,788,45.04881003,12.62811487,no stress,786-788-45.04881003-12.62811487
884,892,99.25386423,21.9142128,interruption,884-892-99.25386423-21.9142128
798,829,130.516271,18.34355781,no stress,798-829-130.516271-18.34355781
717,667,175.1604675,16.91562979,no stress,717-667-175.1604675-16.91562979
867,851,98.49773778,12.38659639,no stress,867-851-98.49773778-12.38659639
867,776,300.1948728,18.51102866,time pressure,867-776-300.1948728-18.51102866
899,882,100.4458369,14.53802819,no stress,899-882-100.4458369-14.53802819
1038,844,346.3537848,13.40712538,no stress,1038-844-346.3537848-13.40712538
792,793,50.29627077,13.62261191,no stress,792-793-50.29627077-13.62261191
751,755,43.17959158,14.78107807,interruption,751-755-43.17959158-14.78107807
748,751,90.28153279,13.44845909,no stress,748-751-90.28153279-13.44845909
817,822,80.74104467,10.37949389,no stress,817-822-80.74104467-10.37949389
729,725,81.88650743,20.43451094,interruption,729-725-81.88650743-20.43451094
768,765,53.20313823,9.157221067,interruption,768-765-53.20313823-9.157221067
749,735,110.1562808,10.32092922,no stress,749-735-110.1562808-10.32092922
1015,1021,75.00184581,14.42688496,time pressure,1015-1021-75.00184581-14.42688496
851,847,70.8368443,10.70371811,no stress,851-847-70.8368443-10.70371811
667,649,129.695989,16.7453221,no stress,667-649-129.695989-16.7453221
814,820,83.40078895,11.29001159,no stress,814-820-83.40078895-11.29001159
909,907,51.50019403,10.13964382,interruption,909-907-51.50019403-10.13964382
754,756,41.11812217,9.017560286,interruption,754-756-41.11812217-9.017560286
670,663,62.01127231,17.53743523,no stress,670-663-62.01127231-17.53743523
794,788,65.20240245,14.08258641,no stress,794-788-65.20240245-14.08258641
706,738,160.2660821,18.51307487,interruption,706-738-160.2660821-18.51307487
722,721,57.19732048,9.394202809,no stress,722-721-57.19732048-9.394202809
602,581,73.46703002,8.455968073,no stress,602-581-73.46703002-8.455968073
948,798,328.5721164,12.79922896,no stress,948-798-328.5721164-12.79922896
1118,1117,113.6599299,18.67807892,time pressure,1118-1117-113.6599299-18.67807892
728,731,38.07825381,10.11587438,no stress,728-731-38.07825381-10.11587438
772,770,93.21686852,26.16912053,interruption,772-770-93.21686852-26.16912053
898,897,89.62848741,12.94079868,no stress,898-897-89.62848741-12.94079868
1005,999,146.4793535,17.86557481,interruption,1005-999-146.4793535-17.86557481
1036,966,316.0711515,17.79636505,no stress,1036-966-316.0711515-17.79636505
818,820,80.9946117,14.01630523,no stress,818-820-80.9946117-14.01630523
776,726,158.4862778,13.72303809,no stress,776-726-158.4862778-13.72303809
898,904,76.63023054,11.80336297,no stress,898-904-76.63023054-11.80336297
1148,1163,101.48393,16.67900518,time pressure,1148-1163-101.48393-16.67900518
1025,1023,151.1483812,15.70366086,time pressure,1025-1023-151.1483812-15.70366086
700,707,75.06927057,18.91638169,no stress,700-707-75.06927057-18.91638169
659,662,85.21758773,14.07598881,no stress,659-662-85.21758773-14.07598881
840,848,113.4083116,14.7952862,interruption,840-848-113.4083116-14.7952862
702,709,68.91943015,16.73732343,no stress,702-709-68.91943015-16.73732343
686,576,230.3901865,8.463937408,no stress,686-576-230.3901865-8.463937408
843,843,65.34578029,13.49847549,time pressure,843-843-65.34578029-13.49847549
790,797,62.97450548,13.25217565,no stress,790-797-62.97450548-13.25217565
798,813,84.5939937,13.78363936,interruption,798-813-84.5939937-13.78363936
783,796,116.6075694,19.18708552,no stress,783-796-116.6075694-19.18708552
714,715,33.58382603,9.249092936,no stress,714-715-33.58382603-9.249092936
775,775,57.95576095,11.71296025,no stress,775-775-57.95576095-11.71296025
1318,1653,534.972523,12.65919121,no stress,1318-1653-534.972523-12.65919121
843,850,53.31658738,13.56210975,no stress,843-850-53.31658738-13.56210975
855,860,79.02730373,13.9463133,interruption,855-860-79.02730373-13.9463133
933,790,340.1142555,18.89077919,interruption,933-790-340.1142555-18.89077919
717,718,34.95376582,9.21990022,no stress,717-718-34.95376582-9.21990022
1161,1209,157.0047124,21.49234343,interruption,1161-1209-157.0047124-21.49234343
753,751,109.0836994,10.1016783,interruption,753-751-109.0836994-10.1016783
1046,1046,110.6765236,21.56909164,interruption,1046-1046-110.6765236-21.56909164
938,948,81.24981603,12.76843743,interruption,938-948-81.24981603-12.76843743
870,846,115.6506367,11.61563135,no stress,870-846-115.6506367-11.61563135
759,761,39.67578144,9.444668458,interruption,759-761-39.67578144-9.444668458
788,791,47.99636492,10.96848665,interruption,788-791-47.99636492-10.96848665
739,726,108.8377459,13.57975541,no stress,739-726-108.8377459-13.57975541
988,923,341.2612495,19.34349375,interruption,988-923-341.2612495-19.34349375
684,681,46.55208771,9.219684391,no stress,684-681-46.55208771-9.219684391
779,777,92.17800822,25.96297031,interruption,779-777-92.17800822-25.96297031
805,808,63.59695448,14.24930763,no stress,805-808-63.59695448-14.24930763
746,736,195.4939775,15.59504089,interruption,746-736-195.4939775-15.59504089
1016,1020,88.04632131,21.50911177,no stress,1016-1020-88.04632131-21.50911177
720,716,62.2099408,9.71331755,no stress,720-716-62.2099408-9.71331755
638,612,100.6831602,8.294165523,no stress,638-612-100.6831602-8.294165523
736,738,52.81040839,9.345799192,interruption,736-738-52.81040839-9.345799192
832,839,67.72536521,12.01727999,no stress,832-839-67.72536521-12.01727999
794,789,66.42787394,13.1535213,no stress,794-789-66.42787394-13.1535213
642,615,100.6833928,7.9212286,no stress,642-615-100.6833928-7.9212286
881,884,66.36788619,10.05923662,time pressure,881-884-66.36788619-10.05923662
908,908,67.80870394,12.28062303,no stress,908-908-67.80870394-12.28062303
807,810,62.74142364,18.76191559,no stress,807-810-62.74142364-18.76191559
760,759,59.89268271,10.00852416,interruption,760-759-59.89268271-10.00852416
857,860,62.44296146,14.07559206,no stress,857-860-62.44296146-14.07559206
808,810,74.5571742,11.49998172,no stress,808-810-74.5571742-11.49998172
791,787,93.69583205,8.628745504,no stress,791-787-93.69583205-8.628745504
759,757,82.48696389,23.29288377,interruption,759-757-82.48696389-23.29288377
882,883,74.40607513,12.99222884,no stress,882-883-74.40607513-12.99222884
791,790,48.59047568,12.08913269,no stress,791-790-48.59047568-12.08913269
798,798,48.00233379,13.66786272,no stress,798-798-48.00233379-13.66786272
